,province,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month
2004,p7,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.5,159.18,c
2005,p1,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.25,23.0,159.18,c
2006,p3,1,a,1.0,10.99,0.0,1,other,1,1,2017,0.0,13.0,159.18,c
2007,p2,1,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,159.18,c
2008,p3,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,11.5,159.18,c
2009,p3,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,17.5,159.18,c
2010,p1,1,a,1.0,10.99,0.0,0,gc,1,0,2017,0.0,15.5,159.18,c
2011,p1,0,d,1.0,10.99,0.0,0,ye,1,1,2017,0.0,14.0,159.18,c
2012,p10,0,g,0.0,10.99,0.0,0,gc,0,0,2017,0.0,15.0,159.18,c
2013,p3,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.0,159.18,c
2014,p6,1,ps,1.0,10.99,0.0,1,lc,1,1,2017,0.0,17.0,159.18,c
2015,p3,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,14.5,159.18,c
2016,p1,0,d,1.0,10.99,0.0,1,gc,1,1,2017,0.25,11.5,159.18,c
2017,p1,1,f,1.0,10.99,0.0,1,gc,1,1,2017,2.25,13.5,159.18,c
2018,p16,0,d,0.0,10.99,0.0,0,hc,1,0,2017,11.25,14.0,159.18,c
2019,p3,0,ps,1.0,10.99,0.0,1,ye,1,1,2017,0.0,15.5,159.18,c
2020,p3,1,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,21.0,159.18,c
2021,p4,0,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,14.0,159.18,c
2022,p8,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,17.0,159.18,c
2023,p11,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.5,159.18,c
2024,p5,0,f,1.0,10.99,0.0,1,yc,1,0,2017,0.0,31.0,159.18,c
2025,p1,1,f,1.0,10.99,0.0,1,ge,1,0,2017,0.0,18.5,159.18,c
2026,p2,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.0,159.18,c
2027,p9,1,f,1.0,10.99,0.0,1,oc,1,0,2017,0.0,13.0,159.18,c
2028,p2,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,14.5,159.18,c
2029,p1,0,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,159.18,c
2030,p4,1,a,1.0,10.99,0.0,1,oe,1,0,2017,0.0,18.0,159.18,c
2031,p10,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,31.5,159.18,c
2032,p6,1,d,1.0,10.99,0.0,1,gc,1,1,2017,0.25,10.0,159.18,c
2033,p4,1,a,1.0,10.99,0.0,0,gc,1,0,2017,1.5,11.5,159.18,c
2034,p1,1,a,1.0,10.99,0.0,0,gc,1,0,2017,0.0,14.0,159.18,c
2035,p5,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,14.0,159.18,c
2036,p3,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,23.5,159.18,c
2037,p4,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,13.0,159.18,c
2038,p2,1,d,1.0,20.99,0.0,0,gc,0,0,2017,0.0,16.5,159.18,c
2039,p1,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.75,22.0,159.18,c
2040,p2,0,e,0.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,159.18,c
2041,p6,0,d,1.0,10.99,0.0,1,gc,1,1,2017,0.0,16.5,159.18,c
2042,p1,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,159.18,c
2043,p12,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.5,159.18,c
2044,p1,1,d,1.0,20.99,0.0,0,hc,0,1,2017,0.0,14.5,159.18,c
2045,p2,1,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.5,159.18,c
2046,p5,0,gb,1.0,2.99,0.0,1,gc,1,0,2017,0.0,16.5,159.18,c
2047,p13,1,gb,1.0,2.99,0.0,0,gc,1,0,2017,0.0,15.0,159.18,c
2048,p1,1,d,1.0,10.99,0.0,1,hc,1,0,2017,0.0,10.0,159.18,c
2049,p1,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.0,32.5,159.18,c
2050,p5,0,d,1.0,10.99,0.0,1,hc,1,1,2017,25.5,20.0,159.18,c
2051,p2,1,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.5,159.18,c
2052,p4,0,gb,1.0,2.99,0.0,1,other,1,1,2017,0.0,14.5,159.18,c
2053,p9,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.5,159.18,c
2054,p5,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,159.18,c
2055,p3,1,a,1.0,10.99,0.0,0,gc,1,1,2017,6.0,16.0,159.18,c
2056,p5,1,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,27.0,159.18,c
2057,p3,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,20.5,159.18,c
2058,p4,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.25,11.0,159.18,c
2059,p10,1,s,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.0,159.18,c
2060,p2,0,ep,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.0,159.18,c
2061,p12,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,15.0,159.18,c
2062,p3,1,ep,1.0,10.99,0.0,0,other,1,1,2017,1.25,20.5,159.18,c
2063,p1,1,f,1.0,10.99,0.0,1,gc,1,1,2017,1.0,12.5,159.18,c
2064,p2,0,de,1.0,10.99,0.0,1,hc,1,1,2017,0.0,12.0,159.18,c
2065,p1,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,19.0,159.18,c
2066,p2,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.25,15.5,159.18,c
2067,p3,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.5,159.18,c
2068,p4,1,gb,1.0,2.99,0.0,1,gc,1,0,2017,0.0,10.5,159.18,c
2069,p1,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.25,10.5,159.18,c
2070,p7,0,a,1.0,10.99,0.0,1,gc,1,0,2017,2.75,13.0,159.18,c
2071,p2,1,de,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,159.18,c
2072,p4,0,ps,1.0,10.99,0.0,1,hc,1,1,2017,10.5,16.5,159.18,c
2073,p1,0,f,1.0,10.99,0.0,1,he,1,0,2017,0.0,12.0,159.18,c
2074,p3,0,a,1.0,10.99,0.0,0,hc,1,1,2017,0.0,22.5,159.18,c
2075,p7,0,f,1.0,10.99,0.0,0,he,1,1,2017,1.25,11.5,159.18,c
2076,p3,1,s,1.0,10.99,0.0,0,hc,1,1,2017,0.25,16.0,159.18,c
2077,p2,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,12.0,159.18,c
2078,p2,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,25.5,159.18,c
2079,p1,0,d,1.0,20.99,0.0,0,other,0,0,2017,0.0,16.5,159.18,c
2080,p6,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,23.5,159.18,c
2081,p1,1,ps,1.0,10.99,0.0,1,hc,1,1,2017,0.0,17.0,159.18,c
2082,p4,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.0,159.18,c
2083,p2,0,s,1.0,10.99,0.0,0,he,1,1,2017,0.25,21.0,159.18,c
2084,p3,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.0,159.18,c
2085,p16,0,e,0.0,10.99,0.0,0,gc,1,1,2017,0.0,13.0,159.18,c
2086,p4,0,a,1.0,10.99,0.0,0,hc,1,1,2017,0.25,15.5,159.18,c
2087,p2,0,a,1.0,10.99,0.0,0,ye,1,1,2017,0.0,17.0,159.18,c
2088,p1,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.5,31.0,159.18,c
2089,p2,1,f,1.0,10.99,0.0,1,yc,1,1,2017,62.25,12.0,159.18,c
2090,p4,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.0,159.18,c
2091,p4,0,d,1.0,10.99,0.0,0,hc,1,1,2017,4.75,15.5,159.18,c
2092,p3,0,d,1.0,10.99,0.0,0,hc,1,1,2017,0.0,11.5,159.18,c
2093,p1,1,a,1.0,10.99,0.0,1,he,1,0,2017,0.0,24.5,159.18,c
2094,p2,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,159.18,c
2095,p2,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.0,159.18,c
2096,p2,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,20.0,159.18,c
2097,p1,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,17.0,159.18,c
2098,p7,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.25,15.5,159.18,c
2099,p3,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,57.0,14.5,159.18,c
2100,p10,1,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,14.0,159.18,c
2101,p3,0,de,1.0,10.99,0.0,1,other,1,1,2017,0.0,20.5,159.18,c
2102,p2,0,ps,0.0,10.99,0.0,0,hc,1,1,2017,0.25,10.5,159.18,c
2103,p1,1,other,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.0,159.18,c
2104,p1,0,a,1.0,10.99,0.0,1,he,1,0,2017,0.0,22.0,159.18,c
2105,p11,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.0,159.18,c
2106,p2,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,24.0,159.18,c
2107,p13,1,d,1.0,20.99,0.0,1,hc,0,1,2017,11.5,15.5,159.18,c
2108,p1,0,f,1.0,10.99,0.0,1,other,1,0,2017,0.5,21.0,159.18,c
2109,p13,0,de,1.0,10.99,0.0,0,ic,1,1,2017,0.0,13.0,159.18,c
2110,p3,1,a,1.0,10.99,0.0,1,mc,1,0,2017,0.0,19.5,159.18,c
2111,p4,0,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,17.5,159.18,c
2112,p7,0,dd,1.0,10.99,0.0,1,gc,1,1,2017,0.0,9.5,159.18,c
2113,p1,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,27.5,159.18,c
2114,p2,0,ep,1.0,10.99,0.0,1,lc,1,1,2017,0.0,14.0,159.18,c
2115,p2,1,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,16.0,159.18,c
2116,p2,0,gb,1.0,2.99,0.0,0,gc,1,1,2017,0.0,13.0,159.18,c
2117,p1,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,24.5,159.18,c
2118,p3,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.5,159.18,c
2119,p2,1,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,14.5,159.18,c
2120,p2,0,f,1.0,10.99,0.0,1,other,1,1,2017,0.0,13.0,159.18,c
2121,p3,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,19.5,159.18,c
2122,p6,0,f,1.0,10.99,0.0,0,gc,1,0,2017,1.0,33.0,159.18,c
2123,p8,0,s,1.0,10.99,0.0,0,gc,1,1,2017,0.0,12.0,159.18,c
2124,p3,0,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,12.5,159.18,c
2125,p5,0,d,1.0,10.99,0.0,1,gc,1,1,2017,0.0,21.5,159.18,c
2126,p2,0,d,1.0,10.99,0.0,1,ye,1,1,2017,0.0,26.0,159.18,c
2127,p4,1,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,21.5,159.18,c
2128,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,15.0,159.18,c
2129,p2,0,gb,0.0,2.99,0.0,0,gc,1,0,2017,0.25,21.0,159.18,c
2130,p9,1,f,1.0,10.99,0.0,1,gc,1,0,2017,19.75,14.5,159.18,c
2131,p5,0,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,12.0,159.18,c
2132,p1,1,f,1.0,10.99,0.0,1,ce,1,1,2017,0.0,16.0,159.18,c
2133,p1,0,f,1.0,10.99,0.0,1,ce,1,0,2017,0.0,14.5,159.18,c
2134,p5,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,10.0,159.18,c
2135,p2,0,f,1.0,10.99,0.0,1,ye,1,0,2017,0.0,19.0,159.18,c
2136,p1,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,28.5,159.18,c
2137,p1,1,f,1.0,10.99,0.0,1,ce,1,0,2017,0.0,13.5,159.18,c
2138,p4,0,a,1.0,10.99,0.0,1,he,1,0,2017,0.0,12.0,159.18,c
2139,p14,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,17.5,159.18,c
2140,p3,0,de,1.0,10.99,0.0,0,other,1,1,2017,0.0,17.0,159.18,c
2141,p2,0,other,1.0,10.99,0.0,0,hc,1,1,2017,0.0,25.5,159.18,c
2142,p7,0,de,1.0,10.99,0.0,1,gc,1,1,2017,0.0,10.0,159.18,c
2143,p11,0,d,1.0,10.99,0.0,1,hc,1,1,2017,9.25,12.0,159.18,c
2144,p3,0,a,1.0,10.99,0.0,1,hc,1,0,2017,3.5,15.5,159.18,c
2145,p3,1,gb,1.0,2.99,0.0,1,gc,1,0,2017,0.0,10.0,159.18,c
2146,p3,0,gb,1.0,2.99,0.0,1,hc,1,1,2017,0.0,19.0,159.18,c
2147,p14,0,g,1.0,0.0,0.0,1,hc,0,0,2017,0.0,14.5,159.18,c
2148,p2,1,gb,1.0,2.99,0.0,1,gc,1,1,2017,0.0,23.5,159.18,c
2149,p2,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.5,11.5,159.18,c
2150,p10,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,15.0,159.18,c
2151,p2,1,g,1.0,0.0,0.0,0,gc,0,0,2017,0.0,27.0,159.18,c
2152,p12,0,d,1.0,20.99,0.0,1,gc,0,0,2017,0.0,10.5,159.18,c
2153,p6,0,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,14.5,159.18,c
2154,p1,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,19.0,159.18,c
2155,p1,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,19.0,159.18,c
2156,p2,0,ep,1.0,10.99,0.0,0,gc,1,1,2017,0.0,27.0,159.18,c
2157,p1,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,13.0,159.18,c
2158,p14,1,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,19.0,159.18,c
2159,p4,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.75,10.0,159.18,c
2160,p4,0,f,1.0,10.99,0.0,1,hc,1,1,2017,8.75,10.0,159.18,c
2161,p2,0,f,1.0,10.99,0.0,0,other,1,0,2017,0.0,26.0,159.18,c
2162,p2,1,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,16.5,159.18,c
2163,p8,0,f,1.0,10.99,0.0,0,hc,1,0,2017,0.0,18.0,159.18,c
2164,p4,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.5,159.18,c
2165,p3,1,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,15.0,159.18,c
2166,p4,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.0,159.18,c
2167,p3,1,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,10.0,159.18,c
2168,p2,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.25,15.5,159.18,c
2169,p1,1,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,19.5,159.18,c
2170,p3,0,s,1.0,10.99,0.0,0,gc,1,1,2017,1.25,29.5,159.18,c
2171,p13,1,s,1.0,10.99,0.0,0,hc,1,1,2017,0.25,17.5,159.18,c
2172,p1,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.25,16.5,159.18,c
2173,p3,0,a,1.0,10.99,0.0,1,oe,1,1,2017,6.75,18.0,159.18,c
2174,p2,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,11.5,159.18,c
2175,p2,0,de,1.0,10.99,0.0,0,ic,1,1,2017,0.0,22.5,159.18,c
2176,p3,0,ps,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.5,159.18,c
2177,p3,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.0,159.18,c
2178,p11,0,f,1.0,10.99,0.0,0,hc,1,1,2017,0.0,17.0,159.18,c
2179,p4,0,ps,1.0,10.99,0.0,0,gc,1,0,2017,0.0,15.0,159.18,c
2180,p7,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.25,12.5,159.18,c
2181,p7,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.5,159.18,c
2182,p1,0,e,1.0,10.99,0.0,0,gc,1,1,2017,0.0,23.5,159.18,c
2183,p11,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,2.0,13.0,159.18,c
2184,p11,0,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,27.5,159.18,c
2185,p3,0,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,9.5,159.18,c
2186,p1,0,a,1.0,10.99,0.0,1,other,1,1,2017,0.0,28.0,159.18,c
2187,p1,0,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.5,159.18,c
2188,p2,0,e,1.0,10.99,0.0,0,hc,1,1,2017,0.0,20.5,159.18,c
2189,p1,0,a,1.0,10.99,0.0,0,hc,1,1,2017,0.0,30.5,159.18,c
2190,p1,0,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,16.0,159.18,c
2191,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,18.5,159.18,c
2192,p2,1,e,1.0,10.99,0.0,1,gc,1,1,2017,1.25,20.5,159.18,c
2193,p8,0,d,0.0,20.99,0.0,0,hc,0,0,2017,0.0,14.5,159.18,c
2194,p2,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,17.0,159.18,c
2195,p9,0,e,1.0,10.99,0.0,0,gc,1,1,2017,0.0,13.5,159.18,c
2196,p3,1,f,1.0,20.99,0.0,0,gc,0,1,2017,0.0,15.5,159.18,c
2197,p2,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.0,159.18,c
2198,p2,1,f,1.0,10.99,0.0,1,he,1,1,2017,0.0,9.5,159.18,c
2199,p1,1,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,159.18,c
2200,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.0,159.18,c
2201,p7,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,24.0,159.18,c
2202,p3,0,e,1.0,10.99,0.0,1,other,1,0,2017,0.0,17.5,159.18,c
2203,p4,1,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,11.5,159.18,c
2204,p1,1,d,1.0,10.99,0.0,1,gc,1,0,2017,0.0,16.5,159.18,c
2206,p1,0,ps,1.0,10.99,0.0,0,ic,1,1,2017,0.25,15.0,159.18,c
2207,p3,1,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.25,14.5,159.18,c
2208,p1,0,e,1.0,10.99,0.0,1,gc,1,0,2017,0.25,11.5,159.18,c
2209,p4,0,de,1.0,10.99,0.0,0,gc,1,1,2017,10.75,18.0,159.18,c
2210,p2,0,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,14.5,159.18,c
2211,p2,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,21.5,159.18,c
2212,p8,0,ep,0.0,10.99,0.0,0,other,1,1,2017,0.0,20.0,159.18,c
2213,p2,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.5,20.5,159.18,c
2214,p1,1,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,17.0,159.18,c
2215,p2,0,ep,1.0,10.99,0.0,0,hc,1,1,2017,0.0,23.0,159.18,c
2216,p3,0,f,1.0,10.99,0.0,0,gc,1,0,2017,0.0,12.0,159.18,c
2217,p9,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,24.5,159.18,c
2218,p1,0,e,1.0,10.99,0.0,1,gc,1,1,2017,3.75,18.5,159.18,c
2219,p2,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,21.0,159.18,c
2220,p1,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,28.5,159.18,c
2221,p12,1,a,1.0,10.99,0.0,1,hc,1,1,2017,8.0,10.0,159.18,c
2222,p3,1,d,1.0,10.99,0.0,1,hc,1,0,2017,0.0,15.0,159.18,c
2223,p2,1,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,159.18,c
2224,p11,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,18.0,159.18,c
2225,p1,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,19.5,159.18,c
2226,p11,0,a,1.0,10.99,0.0,1,gc,1,1,2017,11.25,24.0,159.18,c
2227,p1,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.0,18.0,159.18,c
2228,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,10.5,159.18,c
2229,p3,1,ep,1.0,20.99,0.0,0,other,0,1,2017,0.0,24.0,159.18,c
2230,p2,0,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,10.5,159.18,c
2231,p4,1,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,18.0,159.18,c
2232,p13,0,a,1.0,10.99,0.0,1,gc,1,0,2017,9.25,13.5,159.18,c
2233,p2,1,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,13.5,159.18,c
2234,p7,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,11.0,159.18,c
2235,p2,0,f,1.0,10.99,0.0,0,gc,1,1,2017,0.0,40.5,159.18,c
2236,p13,1,d,1.0,10.99,0.0,1,oc,1,1,2017,0.0,13.5,159.18,c
2237,p7,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.5,159.18,c
2238,p2,1,d,1.0,10.99,0.0,1,gc,1,1,2017,0.0,14.0,159.18,c
2239,p5,0,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,24.5,159.18,c
2240,p2,0,e,1.0,10.99,0.0,1,hc,1,1,2017,7.5,18.0,159.18,c
2241,p6,1,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,14.0,159.18,c
2242,p4,0,s,1.0,10.99,1.0,0,hc,1,1,2017,0.25,12.0,159.18,c
2243,p4,0,d,1.0,10.99,0.0,0,mc,1,0,2017,0.25,12.5,159.18,c
2244,p11,0,ps,1.0,10.99,0.0,1,gc,1,0,2017,0.0,21.5,159.18,c
2245,p9,1,gb,1.0,2.99,0.0,0,other,1,1,2017,0.0,29.5,159.18,c
2246,p12,1,e,1.0,10.99,0.0,0,hc,1,1,2017,2.75,22.5,159.18,c
2247,p8,0,a,1.0,10.99,0.0,0,hc,1,0,2017,0.0,22.0,159.18,c
2248,p1,0,s,1.0,10.99,0.0,0,ic,1,1,2017,0.25,19.0,159.18,c
2249,p1,0,ps,1.0,10.99,0.0,0,gc,1,1,2017,0.0,14.0,159.18,c
2250,p1,1,f,1.0,10.99,0.0,1,gc,1,0,2017,0.0,11.0,159.18,c
2251,p2,0,ep,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,159.18,c
2252,p3,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,23.0,159.18,c
2253,p13,0,s,1.0,10.99,0.0,1,hc,1,0,2017,0.0,15.5,159.18,c
2254,p1,0,a,1.0,10.99,0.0,1,gc,1,1,2017,0.0,14.5,159.18,c
2255,p3,0,s,1.0,10.99,0.0,1,gc,1,1,2017,1.25,14.5,159.18,c
2256,p1,1,de,1.0,10.99,0.0,0,gc,1,1,2017,0.0,16.5,159.18,c
2257,p8,0,f,1.0,10.99,0.0,1,hc,1,1,2017,0.0,20.5,159.18,c
2258,p2,0,f,1.0,10.99,0.0,1,hc,1,0,2017,0.0,22.0,159.18,c
2259,p10,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,18.0,159.18,c
2260,p9,0,f,1.0,10.99,0.0,1,gc,1,1,2017,0.0,9.0,159.18,c
2261,p3,0,d,1.0,20.99,0.0,0,other,0,0,2017,0.0,27.5,159.18,c
2262,p3,0,gb,1.0,2.99,0.0,1,gc,1,0,2017,0.0,17.5,159.18,c
2263,p2,0,gb,1.0,2.99,0.0,1,gc,1,0,2017,8.75,17.5,159.18,c
2264,p9,1,f,1.0,10.99,0.0,1,other,1,1,2017,0.0,31.5,159.18,c
2265,p1,0,e,1.0,10.99,0.0,1,hc,1,1,2017,196.75,13.0,159.18,c
2266,p1,0,a,1.0,10.99,0.0,1,hc,1,1,2017,0.0,15.0,159.18,c
2267,p1,0,a,1.0,10.99,0.0,1,hc,1,0,2017,0.0,27.0,159.18,c
2268,p4,0,e,1.0,10.99,0.0,1,gc,1,1,2017,0.0,12.5,159.18,c
2269,p4,0,s,1.0,10.99,0.0,0,gc,1,1,2017,6.75,19.0,159.18,c
2270,p1,0,f,1.0,10.99,0.0,1,other,1,0,2017,0.0,16.5,159.18,c
2271,p1,0,d,1.0,10.99,0.0,1,hc,1,1,2017,0.0,16.5,159.18,c
2272,p1,0,s,1.0,10.99,0.0,0,gc,1,1,2017,1.25,17.5,159.18,c
2273,p5,0,de,1.0,10.99,0.0,0,hc,1,1,2017,0.0,23.5,159.18,c
2274,p4,0,gb,1.0,2.99,0.0,0,gc,1,1,2017,0.0,13.0,159.18,c
2275,p2,0,s,1.0,10.99,0.0,1,gc,1,1,2017,0.25,13.5,159.18,c
2276,p5,0,f,1.0,10.99,0.0,0,hc,1,0,2017,1.0,25.5,159.18,c
2277,p4,0,a,1.0,10.99,0.0,0,gc,1,1,2017,0.0,18.0,159.18,c
2278,p6,0,g,1.0,0.0,0.0,1,gc,0,0,2017,1.25,11.5,159.18,c
2279,p11,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,16.25,18.0,159.18,c
2280,p1,1,s,1.0,10.99,0.0,0,hc,1,1,2017,0.0,19.5,159.18,c
2281,p3,0,ps,1.0,10.99,0.0,0,other,1,1,2017,0.0,11.5,159.18,c
2282,p11,0,ps,1.0,10.99,0.0,0,gc,1,0,2017,0.0,19.5,159.18,c
2283,p1,1,a,1.0,10.99,0.0,1,gc,1,0,2017,0.0,12.0,159.18,c
2284,p9,0,ps,1.0,10.99,0.0,0,hc,1,1,2017,0.5,20.5,159.18,c
2285,p3,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,11.0,159.18,c
2286,p9,0,e,1.0,10.99,0.0,0,ye,1,1,2017,1.75,19.5,159.18,c
2287,p3,0,ps,1.0,10.99,0.0,1,gc,1,1,2017,0.0,9.0,159.18,c
2288,p4,0,s,1.0,10.99,0.0,1,gc,1,1,2017,1.5,20.5,159.18,c
2289,p9,0,a,1.0,10.99,0.0,0,hc,1,1,2017,1.0,27.5,159.18,c
2290,p4,0,gb,1.0,2.99,0.0,0,hc,1,1,2017,0.0,26.5,159.18,c
2291,p2,0,s,1.0,10.99,0.0,1,hc,1,1,2017,0.0,11.0,159.18,c
2292,p2,1,g,1.0,0.0,0.0,1,gc,0,0,2017,0.0,11.0,159.18,c
2293,p7,0,e,1.0,30.99,0.0,0,ye,0,1,2017,2.0,17.5,159.18,c
