,sex,master_channel_a,master_channel_f,master_channel_d,master_channel_ps,master_channel_gb,master_channel_de,master_channel_g,master_channel_s,master_channel_e,master_channel_b,master_channel_dd,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain_gc,email_domain_hc,email_domain_yc,email_domain_he,email_domain_other,email_domain_ye,email_domain_lc,email_domain_mc,email_domain_ic,email_domain_ce,email_domain_oe,email_domain_ge,email_domain_oc,email_domain_ae,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month_a,reg_month_b,reg_month_c,reg_month_d,reg_month_e,reg_month_f,reg_month_g,reg_month_h,reg_month_i,reg_month_j,reg_month_k,reg_month_l,random,income_per_region,population_per_region
103,0,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,986,11589,8414240
104,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,11.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,159,17102,7675217
105,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,28.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,878,18707,6663394
106,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,443,19195,2207776
107,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,12.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,514,11818,1493898
108,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,415,15882,1319291
109,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,598,13621,2699499
110,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,233,17102,7675217
111,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,438,17102,7675217
112,0,0,0,0,0,0,0,0,0,1,0,0,0,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.25,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,241,11589,8414240
113,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.5,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,371,17102,7675217
114,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,30.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,40,13148,5003769
115,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,252,18707,6663394
116,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,382,13148,5003769
117,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,20.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,628,18707,6663394
118,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.5,14.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,266,13148,5003769
119,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,14.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,364,17102,7675217
120,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,212,19195,2207776
121,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,405,13148,5003769
122,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,10.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,340,17102,7675217
123,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,30.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,95,11589,8414240
124,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,252,11589,8414240
125,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,455,11589,8414240
126,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,33.0,14.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,140,17102,7675217
127,1,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,201,11310,1067710
128,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.5,18.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,45,11589,8414240
129,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,4.0,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,528,14638,2399548
130,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,14.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,16,11310,1067710
131,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,24.25,27.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,613,17102,7675217
132,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,34.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,722,17102,7675217
133,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,542,13148,5003769
134,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,30.0,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,236,17102,7675217
135,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,178,14638,2399548
136,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,373,11310,1067710
137,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,645,11818,1493898
138,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,3.0,21.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,196,14638,2399548
139,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,12.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,622,18707,6663394
140,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,17.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,505,11589,8414240
141,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,571,19195,2207776
142,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,26.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,71,17102,7675217
143,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,799,11589,8414240
144,0,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,971,14903,1022800
145,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,20.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,463,17102,7675217
146,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,26.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,984,17102,7675217
147,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,24.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,199,13621,2699499
148,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,256,17102,7675217
149,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,194,11818,1493898
150,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,448,17102,7675217
151,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,897,13148,5003769
152,1,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,867,19195,2207776
153,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,10.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,130,13148,5003769
154,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,350,17102,7675217
155,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,3.75,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,611,15882,1319291
156,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,985,11589,8414240
157,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,1.5,24.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,899,18707,6663394
158,0,0,1,0,0,0,0,0,0,0,0,0,1,20.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0.5,10.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,630,18707,6663394
159,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,6.0,15.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,636,11589,8414240
160,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,25.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,547,13148,5003769
161,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,234,11589,8414240
162,1,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,690,17102,7675217
163,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,364,18707,6663394
164,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,625,12401,2032863
165,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,10.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,929,17102,7675217
166,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,612,18707,6663394
167,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,752,14638,2399548
168,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,17.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,740,11310,1067710
169,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,957,15251,316798
170,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,213,17102,7675217
171,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,32.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,918,13148,5003769
172,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,11.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,887,15882,1319291
173,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,585,14638,2399548
174,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,0.0,21.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,667,11310,1067710
175,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,12,11589,8414240
176,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2017,0.0,19.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,993,11818,1493898
177,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,17.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,124,17948,654214
178,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,19.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,455,17102,7675217
179,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,71,17102,7675217
180,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,63,13148,5003769
181,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2017,0.0,21.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,316,17102,7675217
182,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,0.0,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,526,19195,2207776
183,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,4.5,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,338,11589,8414240
184,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,24.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,815,19195,2207776
185,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,11.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,8,18707,6663394
186,1,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,5.0,12.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,504,14638,2399548
187,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,23.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,622,17102,7675217
188,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,16.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,381,11310,1067710
189,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,174,11589,8414240
190,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,19.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,254,17102,7675217
191,1,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,855,18707,6663394
192,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,30.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,209,13621,2699499
193,1,0,0,0,0,0,1,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.25,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,10,11589,8414240
194,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.25,17.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,401,19195,2207776
195,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,10.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,596,11589,8414240
196,1,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,836,18707,6663394
197,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,15.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,761,13621,2699499
198,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.0,18.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,384,17102,7675217
199,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,18.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,521,15251,316798
200,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,11.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,194,13621,2699499
201,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,46.25,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,592,14638,2399548
202,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1.0,14.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,865,13621,2699499
203,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2017,0.0,9.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,66,17102,7675217
204,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,13.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,887,11818,1493898
205,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.5,27.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,508,15882,1319291
206,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,12.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,352,17102,7675217
207,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,3.25,19.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,645,11589,8414240
208,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,24.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,135,18707,6663394
209,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.5,15.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,442,17948,654214
210,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,17.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,791,19195,2207776
211,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,16.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,30,19195,2207776
212,0,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,15.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,707,17102,7675217
213,0,0,0,0,0,1,0,0,0,0,0,0,1,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,27.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,868,18707,6663394
214,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,20.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,290,17102,7675217
215,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,1.5,21.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,602,13148,5003769
216,0,0,0,1,0,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,2.25,19.0,152.34,1,0,0,0,0,0,0,0,0,0,0,0,422,11310,1067710
217,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,0.0,14.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,619,18707,6663394
218,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.0,19.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,576,14903,1022800
219,0,1,0,0,0,0,0,0,0,0,0,0,1,20.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,12.75,13.5,152.34,1,0,0,0,0,0,0,0,0,0,0,0,598,18707,6663394
