,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month,random,income_per_region,population_per_region
13726,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,26.5,179.28,d,560,11589,8414240
13727,1,gb,1.0,2.99,0.0,0,gc,1,1,2018,3.0,22.5,179.28,d,113,11818,1493898
13728,1,a,1.0,10.99,0.0,0,gc,1,1,2018,0.0,15.0,179.28,d,19,17102,7675217
13729,1,s,1.0,10.99,0.0,1,gc,1,1,2018,8.75,13.5,179.28,d,719,14638,2399548
13730,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,12.0,179.28,d,964,13148,5003769
13731,0,e,1.0,10.99,0.0,0,gc,1,1,2018,13.25,28.0,179.28,d,51,11589,8414240
13732,0,dd,1.0,10.99,0.0,0,hc,1,0,2018,0.0,21.5,179.28,d,522,11589,8414240
13733,1,a,1.0,10.99,0.0,1,hc,1,1,2018,0.5,19.0,179.28,d,442,13621,2699499
13734,0,a,1.0,10.99,0.0,0,gc,1,1,2018,0.75,17.0,179.28,d,862,18707,6663394
13735,0,a,1.0,10.99,0.0,1,hc,1,0,2018,0.0,20.0,179.28,d,548,15882,1319291
13736,0,e,1.0,10.99,0.0,1,other,1,1,2018,0.5,20.5,179.28,d,869,11589,8414240
13737,1,de,1.0,10.99,0.0,1,yc,1,1,2018,0.0,20.5,179.28,d,748,14638,2399548
13738,0,ps,1.0,10.99,0.0,0,hc,1,0,2018,0.0,12.5,179.28,d,909,11589,8414240
13739,0,s,1.0,10.99,0.0,0,gc,1,1,2018,0.0,16.0,179.28,d,871,15882,1319291
13740,0,d,1.0,10.99,0.0,1,gc,1,1,2018,0.0,30.0,179.28,d,524,14638,2399548
13741,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,26.0,179.28,d,689,13148,5003769
13742,0,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,22.0,179.28,d,58,17102,7675217
13743,1,a,1.0,10.99,0.0,0,hc,1,1,2018,0.0,22.0,179.28,d,520,13621,2699499
13744,0,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,15.5,179.28,d,764,17102,7675217
13745,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,18.0,179.28,d,23,11589,8414240
13746,0,de,1.0,10.99,0.0,1,hc,1,1,2018,3.0,16.0,179.28,d,398,11589,8414240
13747,0,d,1.0,10.99,1.0,1,gc,1,1,2018,0.0,11.5,179.28,d,247,17102,7675217
13748,0,f,1.0,10.99,0.0,1,he,1,1,2018,0.0,25.5,179.28,d,366,11589,8414240
13749,0,gb,1.0,2.99,0.0,1,gc,1,1,2018,0.0,21.5,179.28,d,940,17102,7675217
13750,0,f,1.0,10.99,0.0,0,gc,1,0,2018,0.0,35.0,179.28,d,915,11589,8414240
13751,0,f,1.0,20.99,0.0,1,gc,0,0,2018,0.0,16.5,179.28,d,427,11589,8414240
13752,0,s,1.0,10.99,0.0,1,hc,1,1,2018,0.0,14.5,179.28,d,336,12401,2032863
13753,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,18.5,179.28,d,866,17102,7675217
13754,0,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,14.0,179.28,d,314,13148,5003769
13755,1,f,1.0,10.99,0.0,1,other,1,1,2018,0.0,16.0,179.28,d,871,13621,2699499
13756,0,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,25.0,179.28,d,952,11589,8414240
13757,0,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,13.5,179.28,d,776,13148,5003769
13758,0,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,16.5,179.28,d,375,18707,6663394
13759,0,f,0.0,10.99,0.0,0,hc,1,0,2018,0.0,29.0,179.28,d,55,11589,8414240
13760,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,18.0,179.28,d,166,13621,2699499
13761,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,17.5,179.28,d,853,13621,2699499
13762,0,e,1.0,10.99,0.0,1,gc,1,1,2018,0.0,23.5,179.28,d,128,13148,5003769
13763,1,a,1.0,10.99,0.0,1,hc,1,1,2018,0.0,18.0,179.28,d,314,17948,654214
13764,0,d,0.0,10.99,0.0,0,hc,1,0,2018,0.25,20.5,179.28,d,939,13621,2699499
13765,1,a,1.0,20.99,0.0,0,gc,0,0,2018,0.0,13.5,179.28,d,89,11589,8414240
13766,0,a,1.0,20.99,0.0,1,gc,0,0,2018,2.75,39.0,179.28,d,439,18707,6663394
13767,0,s,1.0,10.99,0.0,1,gc,1,1,2018,0.0,16.0,179.28,d,351,17102,7675217
13768,0,d,1.0,10.99,0.0,1,gc,1,1,2018,0.0,18.5,179.28,d,581,18707,6663394
13769,0,s,1.0,10.99,0.0,1,gc,1,1,2018,0.0,25.5,179.28,d,454,11589,8414240
13770,0,a,1.0,10.99,0.0,1,gc,1,1,2018,7.75,15.5,179.28,d,61,17102,7675217
13771,0,e,1.0,10.99,0.0,1,gc,1,1,2018,0.25,18.5,179.28,d,375,11818,1493898
13772,0,dd,1.0,10.99,0.0,0,gc,1,1,2018,0.0,22.0,179.28,d,113,17102,7675217
13773,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,1.75,29.0,179.28,d,640,11589,8414240
13774,0,de,0.0,10.99,0.0,0,gc,1,1,2018,0.0,31.5,179.28,d,802,13621,2699499
13775,0,e,0.0,10.99,0.0,0,gc,1,1,2018,0.0,14.0,179.28,d,931,13148,5003769
13776,0,s,1.0,10.99,0.0,0,gc,1,1,2018,1.75,10.0,179.28,d,930,13621,2699499
13777,1,a,1.0,10.99,0.0,1,ge,1,0,2018,0.25,18.5,179.28,d,352,11589,8414240
13778,1,gb,0.0,2.99,0.0,0,other,1,0,2018,3.75,13.0,179.28,d,404,17102,7675217
13779,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,21.0,179.28,d,339,11310,1067710
13780,1,a,0.0,10.99,0.0,0,hc,1,1,2018,0.0,31.0,179.28,d,149,17102,7675217
13781,0,a,1.0,10.99,1.0,1,hc,1,0,2018,0.0,12.0,179.28,d,821,18707,6663394
13782,0,de,1.0,10.99,1.0,1,hc,1,1,2018,0.0,15.0,179.28,d,275,15356,1149460
13783,0,e,1.0,10.99,0.0,0,gc,1,1,2018,1.25,15.5,179.28,d,808,17102,7675217
13784,1,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,22.0,179.28,d,66,11589,8414240
13785,1,gb,1.0,2.99,0.0,0,gc,1,1,2018,0.0,14.0,179.28,d,270,11589,8414240
13786,0,gb,1.0,2.99,0.0,1,other,1,0,2018,0.0,25.0,179.28,d,560,18707,6663394
13787,0,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,33.0,179.28,d,658,18707,6663394
13788,0,s,1.0,10.99,0.0,0,gc,1,1,2018,3.75,16.0,179.28,d,175,18707,6663394
13789,0,f,1.0,10.99,0.0,1,gc,1,0,2018,3.75,26.5,179.28,d,424,18707,6663394
13790,0,ps,1.0,10.99,0.0,1,gc,1,0,2018,0.0,12.0,179.28,d,831,15356,1149460
13791,1,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,19.5,179.28,d,401,11310,1067710
13792,0,de,1.0,10.99,0.0,1,mc,1,1,2018,0.0,15.5,179.28,d,682,17102,7675217
13793,1,f,1.0,10.99,0.0,1,he,1,1,2018,0.0,13.0,179.28,d,105,11310,1067710
13794,0,de,1.0,10.99,0.0,1,hc,1,1,2018,0.0,14.5,179.28,d,275,12401,2032863
13795,1,dd,1.0,10.99,0.0,0,hc,1,0,2018,0.0,14.0,179.28,d,489,18707,6663394
13796,1,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,16.5,179.28,d,630,15356,1149460
13797,0,a,1.0,10.99,0.0,0,hc,1,1,2018,24.5,19.0,179.28,d,962,19195,2207776
13798,0,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,14.0,179.28,d,169,14584,581078
13799,0,de,0.0,10.99,0.0,0,hc,1,1,2018,0.0,19.0,179.28,d,901,17948,654214
13800,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,19.5,179.28,d,490,14638,2399548
13801,0,d,1.0,10.99,1.0,0,he,1,0,2018,1.25,19.5,179.28,d,58,15882,1319291
13802,0,gb,1.0,2.99,0.0,0,he,1,1,2018,0.0,37.5,179.28,d,445,18707,6663394
13803,0,s,1.0,10.99,0.0,1,gc,1,1,2018,0.25,16.5,179.28,d,827,14638,2399548
13804,1,e,1.0,10.99,0.0,1,hc,1,1,2018,7.5,17.5,179.28,d,908,11589,8414240
13805,0,s,1.0,10.99,0.0,0,yc,1,1,2018,0.0,18.0,179.28,d,879,12401,2032863
13806,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,17.5,179.28,d,507,13148,5003769
13807,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,16.5,179.28,d,985,13621,2699499
13808,0,a,0.0,10.99,0.0,0,hc,1,0,2018,0.0,10.0,179.28,d,537,17102,7675217
13809,0,f,1.0,10.99,0.0,0,gc,1,0,2018,0.0,27.5,179.28,d,923,13148,5003769
13810,0,e,1.0,10.99,0.0,1,hc,1,1,2018,1.75,16.5,179.28,d,434,11589,8414240
13811,1,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,24.5,179.28,d,828,14638,2399548
13812,0,a,1.0,10.99,0.0,0,other,1,0,2018,0.0,35.0,179.28,d,739,14638,2399548
13813,0,f,1.0,10.99,0.0,0,gc,1,1,2018,0.0,18.0,179.28,d,885,11589,8414240
13814,0,e,1.0,10.99,0.0,0,ye,1,1,2018,0.0,25.5,179.28,d,261,13148,5003769
13815,1,d,1.0,10.99,0.0,0,gc,1,0,2018,0.0,20.5,179.28,d,323,12401,2032863
13816,0,e,1.0,10.99,0.0,0,gc,1,1,2018,7.5,33.5,179.28,d,357,13148,5003769
13817,1,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,15.5,179.28,d,102,17102,7675217
13818,0,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,14.0,179.28,d,317,13148,5003769
13819,1,a,1.0,10.99,0.0,0,other,1,1,2018,0.0,16.5,179.28,d,930,13148,5003769
13820,1,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,10.5,179.28,d,416,17102,7675217
13821,1,d,1.0,10.99,0.0,1,other,1,0,2018,0.0,12.5,179.28,d,597,11589,8414240
13822,0,s,1.0,10.99,0.0,0,gc,1,1,2018,0.0,22.0,179.28,d,224,19195,2207776
13823,1,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,16.0,179.28,d,901,13148,5003769
13824,1,ps,1.0,10.99,0.0,0,he,1,1,2018,0.0,18.5,179.28,d,250,12401,2032863
13825,0,ps,1.0,10.99,0.0,0,gc,1,0,2018,7.0,17.5,179.28,d,430,11310,1067710
13826,0,d,0.0,20.99,0.0,0,other,0,1,2018,15.75,25.0,179.28,d,675,14903,1022800
13827,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,14.5,179.28,d,730,18707,6663394
13828,0,ps,0.0,10.99,0.0,0,hc,1,1,2018,0.0,17.5,179.28,d,390,11589,8414240
13829,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,29.5,179.28,d,158,13621,2699499
13830,0,s,1.0,10.99,0.0,0,other,1,1,2018,0.0,18.5,179.28,d,400,11589,8414240
13831,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,11.5,179.28,d,685,14638,2399548
13832,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.25,10.0,179.28,d,976,11589,8414240
13833,1,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,26.0,179.28,d,718,17102,7675217
13834,0,a,1.0,10.99,0.0,1,yc,1,1,2018,0.0,18.0,179.28,d,896,18707,6663394
13835,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,14.5,179.28,d,973,11589,8414240
13836,0,f,1.0,10.99,0.0,1,oe,1,0,2018,0.0,15.5,179.28,d,784,13148,5003769
13837,1,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,21.0,179.28,d,755,18707,6663394
13838,0,s,1.0,10.99,0.0,1,gc,1,1,2018,2.0,19.0,179.28,d,481,11589,8414240
13839,0,ps,1.0,10.99,0.0,0,hc,1,1,2018,0.0,20.5,179.28,d,171,13621,2699499
13840,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,14.5,179.28,d,884,18707,6663394
13841,0,ps,1.0,10.99,0.0,0,hc,1,0,2018,0.0,15.0,179.28,d,333,17102,7675217
13842,0,a,1.0,10.99,0.0,1,gc,1,1,2018,0.25,31.5,179.28,d,531,13621,2699499
13843,1,e,1.0,20.99,1.0,0,gc,0,1,2018,0.5,21.5,179.28,d,452,15882,1319291
13844,0,a,1.0,10.99,0.0,1,gc,1,1,2018,6.0,22.0,179.28,d,823,11589,8414240
13845,0,f,1.0,10.99,0.0,0,gc,1,0,2018,0.0,21.5,179.28,d,723,14584,581078
13846,0,f,0.0,10.99,0.0,0,hc,1,1,2018,0.0,17.0,179.28,d,852,14638,2399548
13847,0,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,20.0,179.28,d,485,11589,8414240
13848,0,a,1.0,10.99,1.0,0,gc,1,0,2018,0.0,19.0,179.28,d,520,12401,2032863
13849,1,f,1.0,10.99,0.0,1,hc,1,1,2018,9.0,28.0,179.28,d,444,18707,6663394
13850,1,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,16.0,179.28,d,967,11818,1493898
13851,0,e,1.0,10.99,0.0,0,gc,1,1,2018,0.0,18.0,179.28,d,358,17102,7675217
13852,0,f,1.0,10.99,1.0,1,gc,1,0,2018,0.0,18.5,179.28,d,860,11589,8414240
13853,1,de,0.0,10.99,0.0,0,other,1,1,2018,0.0,19.5,179.28,d,768,17102,7675217
13854,0,f,1.0,10.99,0.0,1,ge,1,0,2018,0.0,19.0,179.28,d,424,14584,581078
13855,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,1.25,11.5,179.28,d,840,11589,8414240
13856,1,ps,1.0,10.99,0.0,1,hc,1,1,2018,0.0,15.0,179.28,d,324,11589,8414240
13857,0,f,1.0,10.99,0.0,1,hc,1,1,2018,0.0,17.0,179.28,d,77,17102,7675217
13858,0,f,1.0,10.99,0.0,0,yc,1,0,2018,0.0,19.0,179.28,d,218,14638,2399548
13859,0,f,1.0,10.99,0.0,1,he,1,0,2018,0.0,21.0,179.28,d,726,11310,1067710
13860,0,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,13.0,179.28,d,247,13621,2699499
13861,0,e,1.0,10.99,0.0,1,gc,1,1,2018,0.0,15.0,179.28,d,966,14638,2399548
13862,1,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,13.5,179.28,d,10,17102,7675217
13863,0,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,14.0,179.28,d,647,17102,7675217
13864,0,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,13.5,179.28,d,542,18707,6663394
13865,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,15.0,179.28,d,545,17102,7675217
13866,0,f,1.0,10.99,0.0,1,hc,1,1,2018,0.0,32.0,179.28,d,894,14638,2399548
13867,1,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,25.0,179.28,d,659,11818,1493898
13868,0,a,1.0,10.99,1.0,1,gc,1,0,2018,0.0,16.0,179.28,d,208,18707,6663394
13869,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,14.5,179.28,d,159,11589,8414240
13870,0,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,19.0,179.28,d,627,17102,7675217
13871,0,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,17.0,179.28,d,243,11310,1067710
13872,1,a,1.0,10.99,0.0,1,hc,1,0,2018,0.25,12.5,179.28,d,800,17102,7675217
13873,0,a,1.0,10.99,0.0,1,gc,1,1,2018,0.25,14.5,179.28,d,547,13148,5003769
13874,0,de,1.0,20.99,0.0,0,gc,0,1,2018,0.25,20.0,179.28,d,502,13621,2699499
13875,0,ps,1.0,10.99,0.0,1,hc,1,1,2018,31.5,20.5,179.28,d,929,13148,5003769
13876,0,ps,1.0,10.99,0.0,0,mc,1,1,2018,0.0,19.5,179.28,d,342,14638,2399548
13877,0,f,0.0,10.99,1.0,0,gc,1,0,2018,0.0,14.0,179.28,d,734,17102,7675217
13878,0,ps,1.0,10.99,0.0,0,he,1,1,2018,30.5,14.0,179.28,d,702,14638,2399548
13879,0,a,1.0,10.99,0.0,1,hc,1,0,2018,48.25,14.0,179.28,d,22,11589,8414240
13880,0,a,1.0,10.99,0.0,1,he,1,1,2018,0.0,14.0,179.28,d,223,11818,1493898
13881,0,s,1.0,10.99,1.0,1,gc,1,1,2018,0.25,20.0,179.28,d,42,13148,5003769
13882,0,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,31.5,179.28,d,597,14638,2399548
13883,0,de,1.0,10.99,0.0,0,hc,1,1,2018,0.0,15.5,179.28,d,306,19195,2207776
13884,1,f,1.0,10.99,0.0,0,gc,1,0,2018,0.0,18.0,179.28,d,747,11589,8414240
13885,0,a,1.0,10.99,0.0,1,hc,1,1,2018,0.25,13.0,179.28,d,162,18707,6663394
13887,0,ps,1.0,10.99,0.0,1,hc,1,1,2018,0.0,13.5,179.28,d,686,11589,8414240
13888,0,a,1.0,20.99,0.0,1,gc,0,1,2018,0.0,10.0,179.28,d,900,17102,7675217
13889,1,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,17.5,179.28,d,493,17102,7675217
13890,0,a,1.0,10.99,0.0,1,oe,1,1,2018,0.0,14.0,179.28,d,229,13148,5003769
13891,0,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,32.0,179.28,d,884,14638,2399548
13892,0,a,1.0,10.99,0.0,1,gc,1,0,2018,0.25,14.0,179.28,d,596,12401,2032863
13893,0,a,1.0,10.99,0.0,1,oe,1,1,2018,0.0,17.0,179.28,d,563,15882,1319291
13894,0,s,1.0,10.99,0.0,1,gc,1,0,2018,0.0,19.0,179.28,d,975,17102,7675217
13895,1,e,1.0,10.99,0.0,1,hc,1,1,2018,0.0,18.5,179.28,d,686,11818,1493898
13896,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,25.0,179.28,d,74,17102,7675217
13897,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,28.5,179.28,d,233,17102,7675217
13898,1,a,1.0,10.99,0.0,1,hc,1,1,2018,0.0,20.0,179.28,d,403,14638,2399548
13899,0,e,0.0,10.99,1.0,0,hc,1,1,2018,0.0,14.5,179.28,d,649,15356,1149460
13900,0,f,1.0,10.99,0.0,1,he,1,1,2018,0.0,21.0,179.28,d,529,14638,2399548
13901,1,ps,1.0,10.99,0.0,0,hc,1,0,2018,0.0,15.5,179.28,d,297,18707,6663394
13902,0,ps,1.0,10.99,0.0,0,hc,1,1,2018,0.0,17.0,179.28,d,764,11589,8414240
13903,1,a,1.0,10.99,0.0,1,other,1,0,2018,0.0,13.5,179.28,d,774,18707,6663394
13904,1,a,1.0,10.99,0.0,1,ge,1,0,2018,0.0,32.0,179.28,d,181,14638,2399548
13905,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,18.5,179.28,d,916,17102,7675217
13906,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,16.5,179.28,d,64,11589,8414240
13907,1,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,20.0,179.28,d,472,15356,1149460
13908,0,f,0.0,10.99,0.0,0,other,1,0,2018,0.0,21.0,179.28,d,990,15356,1149460
13909,1,a,1.0,10.99,0.0,1,hc,1,1,2018,0.0,19.5,179.28,d,974,14903,1022800
13910,0,d,1.0,10.99,0.0,1,oe,1,0,2018,0.0,20.0,179.28,d,910,13621,2699499
13911,0,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,19.0,179.28,d,346,17102,7675217
13912,0,e,1.0,20.99,0.0,0,gc,0,0,2018,1.75,18.0,179.28,d,541,18707,6663394
13913,1,gb,0.0,2.99,0.0,0,other,1,1,2018,0.0,20.0,179.28,d,255,11589,8414240
13915,0,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,16.5,179.28,d,231,13148,5003769
13916,0,ps,1.0,10.99,0.0,0,hc,1,1,2018,0.0,13.0,179.28,d,549,11310,1067710
13917,0,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,23.0,179.28,d,87,11589,8414240
13918,0,f,1.0,10.99,0.0,1,other,1,1,2018,0.0,33.5,179.28,d,339,19195,2207776
13919,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,22.0,179.28,d,178,14903,1022800
13920,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,18.0,179.28,d,749,18707,6663394
13921,1,a,1.0,10.99,0.0,1,gc,1,1,2018,0.0,20.0,179.28,d,836,13621,2699499
13922,1,a,1.0,10.99,0.0,1,oe,1,0,2018,0.0,16.5,179.28,d,438,13148,5003769
13923,0,s,1.0,10.99,0.0,0,he,1,1,2018,0.0,20.5,179.28,d,173,17102,7675217
13924,0,s,1.0,10.99,0.0,1,hc,1,1,2018,0.0,17.5,179.28,d,501,13621,2699499
13925,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.5,16.5,179.28,d,165,11589,8414240
13926,0,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,14.0,179.28,d,800,12401,2032863
13927,1,f,1.0,10.99,0.0,1,other,1,0,2018,0.0,20.0,179.28,d,456,19195,2207776
13928,0,s,1.0,10.99,0.0,1,hc,1,1,2018,0.0,18.0,179.28,d,569,14638,2399548
13929,1,ps,1.0,10.99,0.0,1,hc,1,1,2018,0.0,14.5,179.28,d,633,18707,6663394
13930,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,13.5,179.28,d,991,13621,2699499
13931,0,f,1.0,10.99,0.0,0,other,1,1,2018,0.0,19.0,179.28,d,745,18707,6663394
13932,0,e,1.0,10.99,0.0,0,hc,1,1,2018,9.25,23.0,179.28,d,977,17102,7675217
13933,0,e,1.0,10.99,0.0,0,other,1,1,2018,0.0,20.0,179.28,d,356,18707,6663394
13934,0,e,1.0,10.99,0.0,0,yc,1,1,2018,0.0,15.5,179.28,d,385,11589,8414240
13935,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,26.5,179.28,d,499,11310,1067710
13936,0,de,1.0,10.99,0.0,0,other,1,1,2018,0.0,24.5,179.28,d,513,17102,7675217
13937,0,e,0.0,10.99,1.0,0,hc,1,1,2018,0.0,22.5,179.28,d,393,17102,7675217
13938,1,e,1.0,10.99,0.0,1,gc,1,0,2018,0.0,25.5,179.28,d,571,11589,8414240
13939,1,a,1.0,10.99,0.0,1,ic,1,1,2018,0.0,16.5,179.28,d,913,14584,581078
13940,1,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,11.5,179.28,d,665,17102,7675217
13941,0,s,1.0,10.99,0.0,1,ye,1,1,2018,0.0,12.0,179.28,d,773,12401,2032863
13942,0,e,0.0,10.99,0.0,0,gc,1,1,2018,0.0,14.0,179.28,d,614,11589,8414240
13943,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,19.5,179.28,d,420,14903,1022800
13944,0,s,1.0,10.99,0.0,0,ye,1,1,2018,0.25,21.5,179.28,d,396,12401,2032863
13945,0,gb,1.0,2.99,0.0,1,hc,1,0,2018,0.0,16.5,179.28,d,76,14903,1022800
13946,0,f,1.0,10.99,0.0,1,hc,1,0,2018,22.25,19.0,179.28,d,355,11589,8414240
13947,0,e,1.0,10.99,0.0,0,hc,1,1,2018,1.75,16.5,179.28,d,495,14584,581078
13948,0,f,1.0,10.99,0.0,0,hc,1,1,2018,0.0,21.5,179.28,d,391,13148,5003769
13949,1,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,15.5,179.28,d,849,17102,7675217
13950,0,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,17.5,179.28,d,515,14903,1022800
13951,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,17.5,179.28,d,421,18707,6663394
13952,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,20.5,179.28,d,259,18707,6663394
13953,1,f,1.0,10.99,0.0,1,hc,1,1,2018,0.0,11.0,179.28,d,119,11589,8414240
13954,1,gb,1.0,2.99,0.0,0,gc,1,0,2018,0.25,13.5,179.28,d,774,11589,8414240
13955,0,e,1.0,10.99,1.0,0,hc,1,1,2018,0.0,29.5,179.28,d,506,11589,8414240
13956,1,d,1.0,20.99,0.0,0,gc,0,0,2018,0.0,17.5,179.28,d,4,18707,6663394
13957,0,f,1.0,10.99,0.0,1,ge,1,1,2018,0.0,17.5,179.28,d,11,18707,6663394
13958,0,f,0.0,10.99,0.0,0,hc,1,0,2018,0.0,17.0,179.28,d,570,17102,7675217
13959,1,f,1.0,10.99,0.0,1,gc,1,1,2018,0.0,11.5,179.28,d,686,18707,6663394
13960,1,a,1.0,20.99,0.0,0,gc,0,1,2018,2.0,24.0,179.28,d,799,13148,5003769
13961,1,gb,0.0,2.99,0.0,0,hc,1,1,2018,0.0,11.5,179.28,d,470,14638,2399548
13962,0,d,1.0,10.99,0.0,1,other,1,0,2018,0.0,23.0,179.28,d,124,17102,7675217
13963,0,dd,1.0,10.99,0.0,1,gc,1,1,2018,4.0,18.0,179.28,d,382,11589,8414240
13964,0,d,1.0,20.99,0.0,0,hc,0,1,2018,0.0,27.5,179.28,d,627,17102,7675217
13965,0,f,1.0,10.99,0.0,0,hc,1,1,2018,0.0,15.5,179.28,d,242,13148,5003769
13966,0,d,1.0,10.99,0.0,1,ye,1,1,2018,124.0,21.0,179.28,d,563,14638,2399548
13967,0,ps,1.0,10.99,0.0,0,hc,1,0,2018,0.0,13.5,179.28,d,311,13148,5003769
13968,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.25,16.0,179.28,d,658,13621,2699499
13969,0,b,1.0,10.99,0.0,0,gc,1,1,2018,5.0,22.0,179.28,d,850,17102,7675217
13970,1,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,11.0,179.28,d,214,11589,8414240
13971,1,e,1.0,10.99,0.0,0,hc,1,1,2018,0.0,19.5,179.28,d,156,15882,1319291
13972,1,f,1.0,10.99,0.0,0,hc,1,0,2018,3.25,16.0,179.28,d,203,12401,2032863
13973,1,f,1.0,10.99,0.0,0,gc,1,0,2018,24.5,22.0,179.28,d,81,15882,1319291
13974,0,f,1.0,10.99,0.0,1,hc,1,0,2018,0.0,26.5,179.28,d,935,11589,8414240
13975,1,a,1.0,10.99,0.0,1,oc,1,0,2018,0.0,23.5,179.28,d,485,17102,7675217
13976,0,a,1.0,10.99,0.0,1,hc,1,0,2018,7.25,32.0,179.28,d,347,14638,2399548
13977,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,27.5,179.28,d,240,11589,8414240
13978,1,ps,0.0,10.99,1.0,0,gc,1,1,2018,0.0,25.5,179.28,d,932,14903,1022800
13979,1,ps,1.0,10.99,0.0,0,gc,1,1,2018,13.5,27.5,179.28,d,973,13621,2699499
13980,0,ps,1.0,10.99,0.0,0,gc,1,0,2018,14.25,16.0,179.28,d,578,13621,2699499
13981,1,d,1.0,10.99,0.0,1,hc,1,1,2018,0.0,16.0,179.28,d,584,11589,8414240
13982,0,de,1.0,10.99,0.0,0,gc,1,1,2018,0.0,24.0,179.28,d,696,13621,2699499
13983,1,e,1.0,10.99,1.0,0,gc,1,0,2018,0.0,19.0,179.28,d,51,17102,7675217
13984,0,s,0.0,10.99,0.0,0,hc,1,0,2018,0.0,23.5,179.28,d,448,13148,5003769
